adversary_0,agent_0
57.72175892513698,-70.90659656719619
62.49927317848392,-74.02633637531957
55.362189061927154,-65.71444068124114
53.730592153190614,-71.110377714349
51.717567056681176,-74.1256248808344
66.51658088296956,-78.06896999860987
56.03277168804773,-70.56488018530523
60.534925208642626,-75.45902379099914
52.88927704587847,-69.95932467096476
53.648623167771035,-70.1370497581359
42.4453701318395,-70.67400900542002
64.94906392277073,-83.56019556771483
52.140437181968686,-73.08988527867784
61.90299406656718,-79.16077929948055
50.44289582316394,-63.283600781508724
55.605139203365226,-68.10679289511201
64.49407058297759,-82.11982591394278
74.06103434170323,-91.11451885351948
53.169890038965896,-67.57536275625165
58.1815407919819,-78.6043416861364
53.40244408928742,-72.70960119085699
61.08357722241769,-91.64504013194194
65.71408122108204,-79.09183913777902
44.89563898262654,-55.282109212671784
60.79131530070821,-81.01716895799608
51.87816154028086,-61.16650657456047
61.03809823181203,-74.79202103986698
55.39927127926177,-73.04293946171966
60.19142521856943,-73.6238459201365
58.005990507498716,-72.67651683902214
48.099666879989954,-58.69737711360652
65.4150013540229,-84.357231079129
51.793202694247356,-72.22183972528494
59.69981619742565,-71.9711892238201
59.33022060802734,-78.18531237237165
58.70165488550885,-74.14236913342737
55.001743681994704,-67.16663505664185
63.2973297783791,-75.11158762359557
57.4240797266947,-73.66247401746777
53.65093659381423,-69.5388750737886
56.803447732201775,-71.93529571001133
53.49909302154534,-69.40970664502512
61.44590133481926,-75.2129123162729
50.717661718823294,-66.58107262418565
63.85704513641578,-75.48291458555777
63.71721752009068,-73.79259098470466
50.00488746665468,-66.26697940061
24.07874352234804,-40.81465608335876
63.989346145705746,-76.89301058505282
73.21951197880729,-87.59051353578249
49.98076264322337,-68.04778538218831
57.58465132339611,-68.40089728122786
56.47534352917944,-73.05077196287
60.28880870034216,-74.87307672692569
58.54322252500732,-70.18621337472294
56.45087015414479,-74.93038374271089
49.57230493884439,-60.781398404175995
70.87513356118572,-83.28974102702601
55.459774776606864,-70.4454442181507
62.01414779924358,-76.62395719721894
60.120052232464346,-76.17740985387478
61.40583279356584,-74.80601851744831
53.69482415058895,-66.02296371120407
55.85577034251089,-72.26785245344043
56.020586165541374,-67.10035009330834
61.644716841146064,-79.9365733649982
58.751560807154945,-73.42571498203071
62.644739247348575,-80.42429846356234
56.16264923885384,-68.75672495502197
62.921797369744496,-75.88140006137631
53.50230844535888,-64.37632791981135
61.721477341310376,-79.22972402785916
56.93880606999897,-70.53814255329978
52.13498185407869,-64.42117646843816
59.12070278559049,-71.45046942054417
51.93301003870836,-66.11372157445172
68.42861589555794,-83.78214428557216
46.94848021241418,-65.40204355533483
59.1821192335012,-72.8005670229523
53.590218852410906,-70.22463331160824
58.90453324553849,-76.27349491238218
68.4820935651893,-85.19401281962887
65.68551329961267,-82.7978226895677
56.53638577988576,-69.34779572817168
52.80533901108043,-64.59587560187715
60.568351119843065,-71.38303376944614
70.32635351001299,-84.6456031724663
68.72844575911748,-87.30666164663492
58.345032313292805,-68.85790625168971
62.105805953893764,-72.9307957797871
55.921369431289165,-64.65995015549244
66.95040616741201,-79.20948389475318
51.484109593535194,-63.74492095098991
69.4429922050044,-77.83188299418607
59.12174219428679,-73.27970475630792
52.18316059969432,-67.7263567050296
54.29074772510594,-71.82493138728496
58.092890340479755,-68.64197021814789
54.416114436288915,-70.9574824053556
56.71156647499528,-68.99599024334205
56.5730025963053,-69.89859804181063
69.69835658907397,-79.10428665155811
69.72283791553741,-82.40163868209846
76.68121899242402,-87.98400608213203
52.71302664195384,-66.06757386430166
55.6286044370628,-66.61391743051783
58.79337081394157,-76.14479670565818
72.04816136053178,-89.42022250426032
62.14230041708274,-72.26785245344043
63.820899575285885,-73.93999067188935
74.63902793430432,-90.85149809443975
53.259527107314234,-63.513384017173976
43.43206604253662,-65.4954866506041
46.02739994879909,-57.32916318144877
56.3488234846579,-69.01397975568685
61.61735322658927,-82.60937923240455
54.740428413558426,-73.76457547807296
68.44407077907802,-82.01890229476456
57.773293036669905,-73.90268460782296
63.678402788685986,-80.35669851905104
62.414823194766804,-71.97989076672704
56.59293944335119,-70.45781167465788
68.76324351547363,-86.99279049641368
55.330440595880695,-69.21284908750415
60.440426113265644,-71.45999381915738
71.73230991824984,-81.89816661908027
52.288526464052254,-70.59023837859142
67.03694748239836,-81.89056740992572
55.623726349173296,-67.71577449649644
50.5556194642922,-61.26650944699847
59.4839082587468,-73.64632833166723
55.994397911370704,-66.71785775462017
62.176000261772856,-72.80056573887224
60.89511836872369,-75.68511349240444
60.59464328163818,-77.50007031217959
66.16968759934177,-81.8468997010208
56.360910767747576,-70.07063142241773
66.9714446302584,-79.6702729440434
62.20053143358394,-72.26785245344043
42.254499357447294,-54.41450811404598
57.15671943993639,-70.24439143387808
59.02267255868352,-72.32550583724543
57.96488763871492,-72.26785245344043
55.07136161006271,-64.42998634565743
61.942563923670946,-72.83203473511298
56.13128713950808,-69.68832346480512
65.86763569423664,-80.31036058061648
65.68891526137386,-83.331774947643
60.92843447855166,-75.61305808413724
64.85819758924512,-78.28927128812225
40.21762084316282,-57.362377901559114
41.408816365057916,-57.550018175451726
59.29750922319663,-75.24323012611704
67.65103780327166,-87.989770569685
74.50545605242111,-90.73364460363383
52.467410531873746,-62.07668466806727
59.231367605753256,-69.67893414280299
57.329775732081316,-72.26785245344043
60.75410313995578,-74.31867325658557
51.66572164593429,-63.988743076058896
52.40199812339666,-68.93792865949887
53.75701439350749,-67.22547607242072
66.4646726057799,-77.92708231435603
65.44678318832979,-75.97249347895762
64.7367412315681,-82.88139271357306
64.56132066026171,-77.14511095616893
58.41718866792137,-71.4504383500395
49.83259096236683,-64.4096280889518
58.41583871415666,-70.01293577259169
60.52886980507325,-68.63613079547288
62.60606244741956,-76.18761865997882
58.35175760779691,-70.4634805201167
56.46086482274385,-69.77748053620988
55.88473638981893,-65.3274403955449
42.01062261182935,-60.58607476863261
56.25555411362228,-66.06689782038919
56.66007956478208,-70.35600235685585
71.88950669980969,-81.62331677504795
60.92539733126904,-80.98588718148679
63.83025536958998,-77.80388477354842
64.33041490618636,-83.0804117243509
54.90356084416802,-69.20811520169798
60.70507216233039,-75.99371218481441
60.00274266545474,-68.94124328755471
56.30377556146424,-70.48217588367808
72.78366437371804,-83.09659967382179
61.86392724702492,-73.5864703082407
62.79129328456134,-78.0433753667265
59.37536877085418,-77.34669714432468
55.36443508920249,-67.22817914652659
53.457244720023915,-64.19064762332286
