episode,adversary_0,agent_0
1, -0.8028126397990201,-2.2636716271875508, 3.7756843887383447,-4.876327150455534,-434.04811087852704,-694.1986197764116
2, -6.290762257642307,-5.587100298254505, -6.6897009119589645,-7.502924493810487,-3.4894769907992913,-2.2171822472432714
3, -7.3223323333354475,-4.657656955366143, -2.8163217441709585,-4.897090528626597,-96.62690251274515,-2.766907595116106
4, -6.204525577669659,-6.577789212098134, -1.7120999201990594,-6.834470600633829,-3.2029857464565072,-19.417905711215727
5, -6.547752709812587,-5.707427814862895, -1.860185701207541,-5.197317479279982,-3.388180752672316,-2.5082238596015096
6, -6.613742660033097,-5.955188409295544, -4.07895184843141,-6.326313187284475,-25.057898211436047,-2.2731535169169383
7, -3.8738905015144574,-5.713885122489937, -3.4681471869339098,-4.524772425159409,-3.2687017793644078,-61.97485689229687
8, -5.3649680354475695,-6.829598356576253, -2.175839776195356,-5.7916486171365635,-4.405660608621923,-70.21938908871613
9, -5.926206235143948,-5.2759282339545575, -4.161524202244506,-3.8526662226905537,-5.126421415151883,-63.42753712711723
10, -7.16529836830823,-5.787490017214442, -2.7487951339121697,-7.518104648009714,-3.197765691449619,-57.537447969471536
11, -6.943561496468201,-5.826933392513805, -3.034370503554043,-7.760449168216096,-3.4559176630089175,-3.077945065695125
12, -3.8606372301095457,-5.489709699473966, -2.014908311444981,-4.61170603367417,-3.0642497460109053,-72.68364994715434
13, -4.289334281703497,-5.223249134742314, -3.870306841097489,-3.9873098232490136,-3.365852607330711,-2.4886061898551133
14, -8.793694144386517,-5.982777661673283, -3.603998634065188,-4.248007163738743,-3.5641173969295856,-46.84879914687756
15, -6.686352302383143,-4.914365068624136, -2.824318622290742,-4.203901627136238,-5.2043061633916174,-2.62175575596012
16, -8.228173312890693,-5.251868181746862, -3.3778106724652988,-4.319466018481729,-3.9388258168285732,-15.5927551578015
17, -6.502443479983681,-5.562769841061243, -2.825140113441967,-4.10423478037624,-3.1742957476967018,-42.725601948801
18, -6.213062472747223,-5.916900544362201, -3.101194415905265,-4.532215157687275,-2.8542835784796834,-2.7831187961100916
19, -5.967094795516629,-6.7011974687978055, -1.9164269738211626,-5.764294756761963,-41.22587334826744,-3.3747110266957496
20, -3.398001167309811,-5.039279921204007, -2.9068768076417806,-6.121214175085303,-3.2455107541149233,-38.862119745311446
21, -6.582406616470688,-4.930896892919732, -3.5239399317203506,-5.283533294622572,-2.907149683665325,-45.044328933182044
